restaurantid,restaurantname,cuisinetype,segment,subregion,scale_score,cost_discipline_score,aggregator_dependence,expansion_headroom,revenue_quality_score,total_revenue,total_net_profit,delivery_revenue_mix,instore_reliance,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,kmeans_cluster,hierarchical_cluster,dbscan_cluster,selected_method,selected_cluster,cluster_label_name,cluster_description,gpi_scale_norm,gpi_cost_discipline_norm,gpi_aggregator_penalty_norm,gpi_expansion_headroom_norm,gpi_revenue_quality_norm,gpi_delivery_revenue_mix_norm,gpi_instore_reliance_norm,gpi_score,gpi_band,gpi_rank,strategy_recommendation,recommendation_reason
25361,Bombay Corner,Indian,QSR,North Shore,1611.95,0.297770549901761,0.8,0.0095846645367412,-0.0092858840380803,66152.55,4280.5199999999995,0.8932907348242811,0.12,2.028012555247213,1.800854990373583,-2.614841881563747,1.683573720834388,-0.2124091227922235,0.8928201274156139,-0.1106896604343597,-0.7222220167744376,-1.329395074200391,-0.2621314759672432,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7560960023370671,0.5591865398844472,0.1666666666666667,0.9437687881186304,0.4784281032135333,0.8021165720840407,0.1538461538461538,56.37,Moderate Potential,491,Optimize,Moderate Potential (GPI 56.4) with margin-quality pressure points to optimization before expansion.
25686,Spice Tavern,Indian,Cafe,West Auckland,530.4,0.364131605378352,0.8,0.0294117647058823,-0.3725440261254036,19206.6,2529.91,0.9098039215686274,0.1,-4.797561018708445,-0.0082633733848747,0.8742146164552665,1.5288785198486463,0.5514195937933992,0.4508993805533245,-0.39052282165482,0.4119115895169112,-1.267732609952353,0.2984893655083877,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0,0.7406668616353688,0.1666666666666667,0.0,0.3667471578270222,0.8672399613244639,0.1025641025641025,29.5,Caution Zone,1295,Stabilize Operations,Caution Zone (GPI 29.5) with weak economic quality indicates stabilization should precede growth actions.
25363,Curry Grill,Indian,Ghost Kitchen,West Auckland,1553.76,0.50806312126806,0.8,0.0066934404283801,1.3879840845121931,53828.81999999999,14166.88,0.926372155287818,0.08,0.461107106494259,4.8294795649044735,-1.0213742461745894,0.3387728452187698,-1.221166001426309,0.2088157817169673,0.189850551068959,0.7456408498109379,1.510776148272886,1.7037462817345987,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.713597896639553,1.0,0.1666666666666667,0.7121410989696613,0.908008098726374,0.9325804404352308,0.0512820512820512,70.54,High Potential,170,Scale Aggressively,High Potential (GPI 70.5) with strong cost discipline and revenue quality supports accelerated expansion.
25688,Curry Eatery,Indian,QSR,West Auckland,523.12,0.358089145543054,0.8,0.0357852882703777,-0.5607098339274886,15718.75,1628.94,0.9025844930417496,0.11,-5.101858295920693,-0.4380952179414173,0.9928147435847724,2.6188338025503035,-0.1963419428813377,-0.3044697149663508,0.6470162361463627,1.264752729874392,-1.191407454086382,0.3263344456467831,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0,0.7241422969309432,0.1666666666666667,0.0,0.3088970152699925,0.8387685547251139,0.1282051282051282,28.0,Caution Zone,1319,Stabilize Operations,Caution Zone (GPI 28.0) with weak economic quality indicates stabilization should precede growth actions.
26620,Royal Cafe,Indian,QSR,West Auckland,669.76,0.33510482412763,0.8,0.0077639751552795,-0.5313534725213035,20182.96,1845.15,0.9177018633540373,0.09,-4.6602132728109344,-0.1096568151041198,0.2529000498571074,-1.5533590284473835,-1.204847648924981,-0.242066059178109,1.0639044986277109,1.3848593720268252,-1.4889543021384215,0.0756152325044719,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0679830927797405,0.6612861229936684,0.1666666666666667,0.7979059776687363,0.3179224046972244,0.8983872344130786,0.0769230769230769,36.64,Caution Zone,1108,Stabilize Operations,Caution Zone (GPI 36.6) with weak economic quality indicates stabilization should precede growth actions.
25042,Bombay Diner,Indian,Cafe,North Shore,1530.58,0.32297308744397,0.8,0.003364737550471,0.2668421854248929,60762.53999999999,6017.42,0.8775235531628534,0.14,1.2211706190962242,1.7640292007158325,-2.3040945028579607,-1.739447877580385,-0.6787299253337847,0.4754315849985798,0.3718604493830814,-0.462494353797734,-0.5751395242255637,0.4835702378561994,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.6966687663754461,0.628108961163795,0.1666666666666667,0.4454652113261179,0.5633215722715892,0.7399352182085887,0.2051282051282051,52.93,Moderate Potential,604,Optimize,Moderate Potential (GPI 52.9) is best improved through operational and commercial optimization.
26177,Curry Kitchen,Indian,Full-service,South Auckland,1779.75,0.1316675405949359,0.8,0.0088495575221238,-2.0471760189965797,69325.5,-7325.779999999999,0.8548672566371681,0.17,2.849798142804416,-1.768892958398094,-4.205731882302406,1.7908451458899133,-1.1047186456536158,2.321247417311022,1.1346000242369123,0.035912696342674,-0.9504383952260976,-0.094313299331874,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.8786459617122668,0.1049377737021125,0.1666666666666667,0.8848763838319408,0.0,0.6505851224196094,0.2820512820512821,40.08,Caution Zone,995,Stabilize Operations,Caution Zone (GPI 40.1) with weak economic quality indicates stabilization should precede growth actions.
25652,Spice Corner,Indian,Ghost Kitchen,West Auckland,786.24,0.457428628264461,0.8,0.0039682539682539,0.6716994678000772,34715.520000000004,7437.35,0.9351851851851852,0.07,-3.471498120837485,2.389294949023552,0.0846532725900751,-2.629551874735785,-0.2005061949907468,1.716989925620663,1.0821345391331194,-0.918354161717595,0.7219396187585759,1.1330349027875548,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.1530523375236217,0.9958100869830548,0.1666666666666667,0.493815359213394,0.6877918560826127,0.9673365650572836,0.0256410256410256,49.9,Moderate Potential,696,Rebalance Channels,Moderate Potential (GPI 49.9) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
26381,Royal Corner,Indian,Cafe,South Auckland,1467.9,0.314998186756857,0.8,0.0035765379113018,-0.1124231559117911,52970.22,4133.45,0.9263233190271816,0.08,0.1665011645494017,1.803709128475719,-2.197949343714914,-1.51783578807687,-1.2556564461521578,1.2187021806016365,0.4614679945118762,0.8441950765952532,-0.9328606221965609,-0.0220334042018739,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.6508914633144359,0.6062996705755908,0.1666666666666667,0.4624333972229785,0.4467193355552085,0.9323878438843825,0.0512820512820512,49.38,Moderate Potential,714,Optimize,Moderate Potential (GPI 49.4) with margin-quality pressure points to optimization before expansion.
26301,Royal Corner,Indian,QSR,North Shore,970.26,0.358107040328905,0.8,0.0084925690021231,-0.0253923994890921,35909.04,4646.889999999999,0.8779193205944799,0.14,-1.874909325973959,0.7294012405899204,-0.3684041022689405,-0.6539478909755354,-0.3810162370795066,0.0593717515841934,0.4459159852354375,-0.0536302205058291,-0.5662597687656427,0.4623838362509792,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.287448306082765,0.7241912345415732,0.1666666666666667,0.8562765856698589,0.4734762778749039,0.7414960142498083,0.2051282051282051,46.94,Moderate Potential,787,Rebalance Channels,Moderate Potential (GPI 46.9) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
25655,Curry Corner,Indian,Full-service,West Auckland,1033.76,0.1054617482004689,0.8,0.011066398390342,-1.5521535933409345,40475.68,-4491.4400000000005,0.8199195171026156,0.22,-0.8493516855247856,-2.861401484063295,-1.738072617150974,0.2834111602470013,-0.3825375831495202,1.5835824026175225,0.459096550950976,-0.3122538415605818,-0.3615322191701171,0.7636340383244197,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.3338244826043692,0.0332717099041466,0.1666666666666667,0.9375235034575142,0.004085192711496,0.5127610137229156,0.4102564102564102,25.58,Caution Zone,1367,Stabilize Operations,Caution Zone (GPI 25.6) with weak economic quality indicates stabilization should precede growth actions.
25777,Bombay Grill,Indian,Cafe,West Auckland,1651.52,0.3815767344087359,0.8,0.0037783375314861,0.4960940496338241,52928.04,9004.29,0.9011335012594458,0.11,0.8161974285472091,2.8666305690216025,-1.8618573113881696,-1.095001646794339,-1.050591879775837,-0.3142523071145902,-1.3490043242783398,1.4272693930335274,-0.5993718768976726,0.6308042024630498,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7849952984781675,0.7883747771693104,0.1666666666666667,0.4786003832270227,0.6338033095269616,0.8330462490256415,0.1282051282051282,60.16,Moderate Potential,391,Optimize,Moderate Potential (GPI 60.2) is best improved through operational and commercial optimization.
25090,Curry Diner,Indian,QSR,West Auckland,964.08,0.382353042662144,0.8,0.0053937432578209,0.3546252223933125,40380.119999999995,6123.8,0.8781014023732471,0.14,-1.7087098685205024,1.3024958206521016,-0.4152112041563935,-1.9694560743733631,0.5001619322874287,0.6983068282656612,1.2086322552362287,-0.4386734490766755,-1.365307928295057,0.3720398274877238,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.2829348451236546,0.7904977794421734,0.1666666666666667,0.6080170875035524,0.590309797507778,0.742214093851028,0.2051282051282051,48.01,Moderate Potential,752,Rebalance Channels,Moderate Potential (GPI 48.0) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
25939,Curry Cafe,Indian,Full-service,CBD,764.28,0.161820305860602,0.8,0.0129533678756476,-1.0162399868991918,25236.68,-1728.84,0.8406735751295337,0.19,-2.899944162567605,-2.512671173963509,-0.583602838735404,0.1718093512008144,-1.8187093438123456,-0.984923013665903,0.6190234801518567,-0.6638147782958346,-0.3217022474901369,0.6848270369922146,2,1,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.1370142141155205,0.1873977873772024,0.1666666666666667,0.7863507250789772,0.1688477438521139,0.5946092129911797,0.3333333333333333,25.55,Caution Zone,1369,Stabilize Operations,Caution Zone (GPI 25.6) with weak economic quality indicates stabilization should precede growth actions.
25337,Spice House,Indian,Full-service,West Auckland,1527.76,0.125544244528283,0.8,0.0047651463580667,-1.2369800051119615,47037.38,-3390.67,0.7576582709326073,0.32,0.7732639744674408,-2.7865442422626123,-2.425642273890957,-0.893189196930235,-1.2851379547571768,-0.0345576427263017,0.313240383995695,1.2556712029426058,-0.2267597808619361,1.1575050678930698,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.6946092259377937,0.0881921428140637,0.1666666666666667,0.5576576404875944,0.1009829087324331,0.2672200753385383,0.6666666666666666,33.89,Caution Zone,1197,Stabilize Operations,Caution Zone (GPI 33.9) with weak economic quality indicates stabilization should precede growth actions.
25336,Tandoori Diner,Indian,Cafe,West Auckland,1314.56,0.3879842414241279,0.8,0.0102848101265822,0.513868517592965,51192.0,7513.69,0.877373417721519,0.14,0.3489952398369937,1.9750905082615595,-1.0603282056164964,0.9567384437471618,0.129102879693635,0.4745307231601692,1.0708167627725376,-0.0722747307811143,-0.439942994735583,1.0360168082559549,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.5389021261833684,0.8058976514880412,0.1666666666666667,0.9998602908747558,0.6392679341435296,0.7393431260257671,0.2051282051282051,59.6,Moderate Potential,401,Optimize,Moderate Potential (GPI 59.6) is best improved through operational and commercial optimization.
25862,Curry Corner,Indian,QSR,South Auckland,591.15,0.342715704138391,0.8,0.0230905861456483,-0.5244771534072363,17937.18,1865.93,0.8774422735346359,0.14,-4.53722109162556,-0.5696327835952754,0.7438821879477185,0.9615940127596504,0.0190335749937027,-0.1684394873241019,0.7212887957680769,1.692441685551609,-1.4492768987937958,0.0920338417252655,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0105715772464601,0.6820999111897859,0.1666666666666667,0.0,0.3200364765664071,0.7396146740914736,0.2051282051282051,27.53,Caution Zone,1332,Stabilize Operations,Caution Zone (GPI 27.5) with weak economic quality indicates stabilization should precede growth actions.
25218,Curry Eatery,Indian,Cafe,CBD,927.63,0.370531103508547,0.8,0.0064034151547491,0.2635897090543189,39166.6,5868.07,0.9178228388473854,0.09,-2.1055398582009195,1.5360761946709514,-0.5029939853500076,-1.2933699447651592,-0.8777372369736804,-0.1429975235566878,-0.8834397400730547,-1.7529509031792714,-0.422903569876089,0.2970533587938716,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.2563141894667652,0.7581678337246673,0.1666666666666667,0.6889059980545592,0.5623216232165569,0.8988643279180349,0.0769230769230769,47.09,Moderate Potential,782,Rebalance Channels,Moderate Potential (GPI 47.1) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
25582,Tandoori Bistro,Indian,Full-service,South Auckland,1980.3,0.096853239147458,0.8,0.0084835630965005,-1.6126164115452155,61691.06,-6027.190000000001,0.7693531283138918,0.3,2.8730295732061504,-2.6438298846125057,-3.687475789328109,2.150403298876425,-0.8883484997579773,0.6732395262598979,-1.217165082351655,1.6742712917756184,-0.6126655490783447,0.407108434174842,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",1.0,0.0097296643246088,0.1666666666666667,0.8555550860455219,0.0,0.3133413214156095,0.6153846153846153,40.89,Caution Zone,972,Stabilize Operations,Caution Zone (GPI 40.9) with weak economic quality indicates stabilization should precede growth actions.
26674,Royal House,Indian,Full-service,West Auckland,1847.04,0.0838878351147289,0.8,0.0045045045045045,-2.408438133619535,81411.84,-8394.74,0.8265765765765766,0.21,3.409710040703136,-2.076830510197444,-4.978225024500328,-0.6471151984784067,-0.626306677187691,2.843726598459878,-1.6503502549933813,-0.9511978009835468,-0.8212864568557372,-0.1210396673469854,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.9277901021553966,0.0,0.1666666666666667,0.5367765645234284,0.0,0.539014594090608,0.3846153846153846,35.68,Caution Zone,1142,Stabilize Operations,Caution Zone (GPI 35.7) with weak economic quality indicates stabilization should precede growth actions.
