cuisinetype,restaurantid,restaurantname,segment,subregion,growthfactor,aov,monthlyorders,instoreorders,instorerevenue,ubereatsorders,doordashorders,selfdeliveryorders,ubereatsrevenue,doordashrevenue,selfdeliveryrevenue,cogsrate,opexrate,commissionrate,deliveryradiuskm,deliverycostperorder,sd_deliverytotalcost,instorenetprofit,ubereatsnetprofit,doordashnetprofit,selfdeliverynetprofit,instoreshare,ue_share,dd_share,sd_share,scale_score,cost_discipline_score,aggregator_dependence,expansion_headroom,revenue_quality_score,total_revenue,total_net_profit,delivery_revenue_mix,instore_reliance
Indian,26504,Curry Eatery,QSR,North Shore,1.03,36.31,577,57,2069.67,260,156,104,9440.6,5664.36,3776.24,0.216596445627511,0.41146137160249,0.31,9,2.66,276.64,769.8,584.77,350.86,1127.9,0.11,0.5,0.3,0.2,594.3100000000001,0.371942182769999,0.8,0.01559792027729636,-0.3403075254039501,20950.870000000003,2833.33,0.9012131715771228,0.11
Indian,25129,Curry Grill,QSR,CBD,0.99,38.31,1141,94,3601.14,524,314,209,20074.44,12029.34,8006.79,0.243215436525643,0.364218128984794,0.31,12,3.54,739.86,1413.69,1657.47,993.22,2403.34,0.09,0.5,0.3,0.2,1129.59,0.39256643448956297,0.8,0.010517090271691499,0.27416173872610117,43711.71,6467.72,0.9176161262050833,0.09
Indian,25576,Royal Eatery,Full-service,South Auckland,1.05,32.82,972,162,5316.84,405,243,162,13292.1,7975.26,5316.84,0.365593245369382,0.466789780044928,0.31,5,1.48,239.76,891.19,-1892.57,-1135.54,651.43,0.2,0.5,0.3,0.2,1020.6,0.16761697458569003,0.8,0.0051440329218107,-0.9833241522649339,31901.040000000005,-1485.4900000000002,0.8333333333333333,0.2
Indian,25940,Tandoori Tavern,QSR,North Shore,1.03,35.57,1250,92,3272.44,579,347,232,20595.03,12342.79,8252.24,0.207861272022128,0.442930857324973,0.31,13,3.84,890.88,1142.76,807.49,483.93,1990.87,0.08,0.5,0.3,0.2,1287.5,0.34920787065289893,0.8,0.0104,-0.10910439749737282,44462.49999999999,4425.049999999999,0.9264000000000001,0.08
Indian,26587,Royal Tavern,Full-service,CBD,0.99,37.81,1420,344,13006.64,538,323,215,20341.78,12212.63,8129.15,0.365858716669027,0.45858717050869,0.32,8,2.36,507.4,2283.37,-2938.29,-1764.06,919.71,0.32,0.5,0.3,0.2,1405.8,0.17555411282228306,0.8,0.005633802816901409,-1.016967761637247,53690.2,-1499.27,0.7577464788732394,0.32
Indian,25497,Tandoori Bistro,QSR,West Auckland,1.04,43.04,502,49,2108.96,226,136,91,9727.04,5853.44,3916.64,0.253577317465097,0.416559277498163,0.28,15,4.43,403.13,695.67,485.02,291.87,888.83,0.11,0.5,0.3,0.2,522.08,0.32986340503673994,0.8,0.029880478087649404,-0.34558282456783496,21606.079999999998,2361.39,0.902390438247012,0.11
Indian,25619,Spice Bistro,Ghost Kitchen,North Shore,1.03,37.79,1134,74,2796.46,530,318,212,20028.7,12017.22,8011.48,0.280480350507423,0.24037831450114,0.3,4,1.18,250.16,1339.9,3587.97,2152.78,3588.47,0.07,0.5,0.3,0.2,1168.02,0.4791413349914371,0.8,0.003527336860670194,0.9331897376257345,42853.86,10669.119999999999,0.9347442680776012,0.07
Indian,25702,Tandoori Grill,QSR,North Shore,1.03,41.99,658,54,2267.46,302,181,121,12680.98,7600.19,5080.79,0.243614952657372,0.354848248395137,0.31,11,3.25,393.25,910.47,1160.78,695.7,1646.87,0.09,0.5,0.3,0.2,677.74,0.40153679894749095,0.8,0.016717325227963525,0.009367507773570418,27629.42,4413.82,0.9179331306990882,0.09
Indian,25621,Royal Tavern,Ghost Kitchen,West Auckland,1.04,43.04,494,14,602.56,240,144,96,10329.6,6197.76,4131.84,0.255894589831587,0.205308423144743,0.31,17,5.02,481.92,324.66,2363.38,1418.03,1744.3,0.03,0.5,0.3,0.2,513.76,0.53879698702367,0.8,0.03441295546558704,0.2912157741904538,21261.76,5850.37,0.9716599190283401,0.03
Indian,26229,Bombay Corner,Full-service,CBD,0.99,41.17,1023,259,10663.03,382,229,153,15726.94,9427.93,6299.01,0.384577803127468,0.502161127631553,0.3,10,2.95,451.35,1207.71,-2936.83,-1760.56,262.08,0.34,0.5,0.3,0.2,1012.77,0.113261069240979,0.8,0.009775171065493646,-1.3400743562008863,42116.91,-3227.6,0.7468230694037146,0.34
Indian,26351,Bombay Kitchen,QSR,CBD,0.99,42.78,655,75,3208.5,290,174,116,12406.2,7443.72,4962.48,0.230082014799118,0.373872275324538,0.32,15,4.43,513.88,1270.71,943.44,566.06,1451.49,0.13,0.5,0.3,0.2,648.45,0.396045709876344,0.8,0.022900763358778626,-0.008884950230163467,28020.9,4231.7,0.8854961832061069,0.13
Indian,26109,Royal House,Ghost Kitchen,West Auckland,1.04,45.81,1247,113,5176.53,567,340,227,25974.27,15575.4,10398.87,0.288132431264967,0.215756261278875,0.33,5,1.48,335.96,2568.14,4314.62,2587.25,4823.04,0.1,0.5,0.3,0.2,1296.88,0.49611130745615795,0.8,0.00400962309542903,2.0000437884299416,57125.07,14293.05,0.909382518043304,0.1
Indian,25261,Royal Diner,Ghost Kitchen,South Auckland,1.05,32.48,1288,84,2728.32,602,361,241,19552.96,11725.28,7827.68,0.268672183249146,0.212484299775679,0.29,7,2.07,498.87,1415.57,4474.57,2683.25,3562.47,0.07,0.5,0.3,0.2,1352.4,0.5188435169751751,0.8,0.005434782608695652,0.8949675305414998,41834.24,12135.859999999999,0.9347826086956522,0.07
Indian,26395,Royal Diner,Cafe,North Shore,1.03,45.44,816,60,2726.4,378,227,151,17176.32,10314.88,6861.44,0.275416014790535,0.42073417454958,0.29,3,0.89,134.39,828.42,237.89,142.86,1950.46,0.08,0.5,0.3,0.2,840.48,0.30384981065988503,0.8,0.003676470588235294,-0.16773311027238022,37079.04,3159.63,0.926470588235294,0.08
Indian,25020,Bombay Corner,Ghost Kitchen,South Auckland,1.05,44.46,1142,94,4179.24,524,314,210,23297.04,13960.44,9336.6,0.29728110745782,0.28438880398171,0.27,12,3.54,743.4,1748.3,3455.65,2070.75,3162.38,0.09,0.5,0.3,0.2,1199.1000000000001,0.41833008856046994,0.8,0.010507880910683012,1.1912179459537613,50773.32,10437.08,0.9176882661996498,0.09
Indian,25630,Royal Corner,QSR,CBD,0.99,42.28,648,79,3340.12,284,171,114,12007.52,7229.88,4819.92,0.21846462784335,0.426658635912463,0.27,16,4.72,538.08,1185.33,1019.16,613.65,1172.4,0.14,0.5,0.3,0.2,641.52,0.35487673624418703,0.8,0.024691358024691357,-0.061096106027979706,27397.440000000002,3990.54,0.8780864197530863,0.14
Indian,25750,Curry House,Ghost Kitchen,CBD,0.99,40.14,449,21,842.94,214,128,86,8589.96,5137.92,3452.04,0.291667738580145,0.302083383267745,0.29,3,0.89,76.54,342.44,998.57,597.28,1325.85,0.05,0.5,0.3,0.2,444.51,0.4062488781521101,0.8,0.0066815144766146995,-0.22095740913200052,18022.86,3264.14,0.9532293986636969,0.05
Indian,25592,Bombay Corner,QSR,North Shore,1.03,40.42,921,76,3071.92,422,254,169,17057.24,10266.68,6830.98,0.208839475605637,0.363626535539515,0.32,17,5.02,848.38,1313.35,1834.23,1104.02,2072.1,0.09,0.5,0.3,0.2,948.63,0.42753398885484795,0.8,0.018458197611292075,0.30734729075582695,37226.82000000001,6323.700000000001,0.9174809989142235,0.09
Indian,26159,Royal Corner,Cafe,North Shore,1.03,42.43,1620,160,6788.8,730,438,292,30973.9,18584.34,12389.56,0.264138978626579,0.383973315777257,0.28,3,0.89,259.88,2388.9,2226.64,1335.99,4099.85,0.11,0.5,0.3,0.2,1668.6000000000001,0.351887705596164,0.8,0.001851851851851852,1.031971231102399,68736.6,10051.380000000001,0.9012345679012346,0.11
Indian,25187,Curry Kitchen,QSR,West Auckland,1.04,32.01,685,56,1792.56,314,189,126,10051.14,6049.89,4033.26,0.228754629679024,0.402184822689742,0.32,13,3.84,483.84,661.56,493.11,296.81,1004.68,0.09,0.5,0.3,0.2,712.4,0.3690605476312341,0.8,0.01897810218978102,-0.44317072813791647,21926.85,2456.16,0.9182481751824818,0.09
Indian,26523,Bombay Eatery,Full-service,West Auckland,1.04,43.64,1104,191,8335.24,456,274,183,19899.84,11957.36,7986.12,0.390994754375424,0.491138987615705,0.3,7,2.07,378.81,982.44,-3624.43,-2177.84,562.48,0.21,0.5,0.3,0.2,1148.16,0.11786625800887096,0.8,0.006340579710144928,-1.56444855244379,48178.560000000005,-4257.35,0.8269927536231884,0.21
Indian,25513,Bombay Diner,Full-service,West Auckland,1.04,44.1,1397,288,12700.8,554,333,222,24431.4,14685.3,9790.2,0.378183438710403,0.486664456594735,0.28,17,5.02,1114.44,1716.54,-3538.84,-2127.13,208.73,0.26,0.5,0.3,0.2,1452.88,0.13515210469486205,0.8,0.012168933428775949,-1.476133485689167,61607.7,-3740.7000000000003,0.7938439513242662,0.26
Indian,25150,Bombay Kitchen,Full-service,South Auckland,1.05,43.05,979,163,7017.15,408,245,163,17564.4,10547.25,7017.15,0.350764955207705,0.540549789648503,0.3,11,3.25,529.75,762.66,-3360.33,-2017.84,232.91,0.2,0.5,0.3,0.2,1027.95,0.10868525514379201,0.8,0.011235955056179775,-1.5766623406174427,42145.950000000004,-4382.6,0.8335035750766088,0.2
Indian,25393,Tandoori Kitchen,Full-service,West Auckland,1.04,42.79,1725,263,11253.77,731,439,292,31279.49,18784.81,12494.68,0.383935440494679,0.537415620498359,0.31,3,0.89,259.88,885.1,-7236.54,-4345.89,722.81,0.18,0.5,0.3,0.2,1794.0,0.07864893900696202,0.8,0.0017391304347826088,-2.5865230660116967,73812.75,-9974.52,0.847536231884058,0.18
Indian,25072,Bombay Tavern,Full-service,CBD,0.99,30.05,1568,380,11419.0,594,356,238,17849.7,10697.8,7151.9,0.367287768563256,0.468091827607714,0.32,12,3.54,842.52,1879.8,-2773.48,-1662.22,334.83,0.32,0.5,0.3,0.2,1552.32,0.16462040382902998,0.8,0.007653061224489796,-1.0596105928577666,47118.4,-2221.07,0.7576530612244898,0.32
Indian,25760,Royal Tavern,QSR,South Auckland,1.05,36.97,1027,76,2809.72,476,285,190,17597.72,10536.45,7024.3,0.279037442803383,0.351388502935879,0.32,6,1.77,336.3,1038.4,872.39,522.33,2259.7,0.08,0.5,0.3,0.2,1078.3500000000001,0.36957405426073797,0.8,0.005842259006815969,-0.0408533106499872,37968.19,4692.82,0.9259980525803311,0.08
Indian,26045,Tandoori Eatery,QSR,North Shore,1.03,45.09,836,96,4328.64,370,222,148,16683.3,10009.98,6673.32,0.224925592765212,0.394521895237267,0.28,4,1.18,174.64,1647.27,1677.55,1006.53,2364.91,0.13,0.5,0.3,0.2,861.08,0.38055251199752105,0.8,0.004784688995215311,0.5038178558915023,37695.24,6696.259999999999,0.8851674641148325,0.13
Indian,25155,Royal Kitchen,QSR,West Auckland,1.04,38.16,1293,117,4464.72,588,353,235,22438.08,13470.48,8967.6,0.272497455328703,0.418535946961492,0.3,5,1.48,347.8,1379.45,201.19,120.78,2422.89,0.1,0.5,0.3,0.2,1344.72,0.30896659770980506,0.8,0.0038669760247486465,-0.10916952905571528,49340.88,4124.3099999999995,0.9095127610208816,0.1
Indian,25160,Curry Bistro,QSR,South Auckland,1.05,32.32,1615,173,5591.36,721,433,288,23302.72,13994.56,9308.16,0.246366346720606,0.39404577978421,0.3,16,4.72,1359.36,2010.59,1388.56,833.91,1987.74,0.12,0.5,0.3,0.2,1695.75,0.35958787349518395,0.8,0.009907120743034056,0.07603016682576803,52196.8,6220.799999999999,0.8928792569659443,0.12
Indian,26128,Curry Cafe,Cafe,South Auckland,1.05,41.0,904,74,3034.0,415,249,166,17015.0,10209.0,6806.0,0.270414457395673,0.400200273632072,0.28,18,5.31,881.46,999.35,840.29,504.17,1360.34,0.09,0.5,0.3,0.2,949.2,0.32938526897225495,0.8,0.01991150442477876,-0.13255037817246446,37064.0,3704.1499999999996,0.918141592920354,0.09
Indian,25967,Tandoori Cafe,Cafe,CBD,0.99,44.01,787,71,3124.71,358,215,143,15755.58,9462.15,6293.43,0.258653102219105,0.417162339389324,0.3,16,4.72,674.96,1012.98,381.04,228.84,1365.27,0.1,0.5,0.3,0.2,779.13,0.324184558391571,0.8,0.020330368487928845,-0.21890060694233393,34635.87,2988.13,0.9097839898348157,0.1
Indian,25200,Royal Cafe,Cafe,West Auckland,1.04,36.33,807,59,2143.47,374,224,150,13587.42,8137.92,5449.5,0.244643699340522,0.411526006320491,0.29,10,2.95,442.5,736.99,731.41,438.07,1431.2,0.08,0.5,0.3,0.2,839.28,0.34383029433898704,0.8,0.012391573729863693,-0.2623673749148839,29318.309999999998,3337.67,0.9268897149938042,0.08
Indian,25564,Spice Diner,QSR,North Shore,1.03,41.64,689,56,2331.84,316,190,127,13158.24,7911.6,5288.28,0.278555665779859,0.3838096778607,0.3,6,1.77,224.79,787.31,495.21,297.75,1560.72,0.09,0.5,0.3,0.2,709.6700000000001,0.337634656359441,0.8,0.008708272859216255,-0.22194020278487905,28689.96,3140.99,0.918722786647315,0.09
Indian,25282,Royal Grill,QSR,South Auckland,1.05,36.32,842,90,3268.8,376,226,150,13656.32,8208.32,5448.0,0.225730990171432,0.44383520053234,0.28,5,1.48,222.0,1080.12,688.74,413.98,1578.2,0.12,0.5,0.3,0.2,884.1,0.330433809296228,0.8,0.0059382422802850355,-0.1973014544632078,30581.44,3761.04,0.8931116389548693,0.12
Indian,25324,Tandoori Grill,Full-service,South Auckland,1.05,41.93,1195,246,10314.78,474,285,190,19874.82,11950.05,7966.7,0.3501767747337,0.478179407468997,0.33,16,4.72,896.8,1770.47,-3147.3,-1892.36,470.63,0.26,0.5,0.3,0.2,1254.75,0.17164381779730298,0.8,0.013389121338912133,-1.2741889342820552,50106.34999999999,-2798.56,0.7941422594142261,0.26
Indian,26497,Royal Corner,Ghost Kitchen,West Auckland,1.04,34.9,1575,60,2094.0,758,454,303,26454.2,15844.6,10574.7,0.268563216878101,0.317875550244935,0.33,4,1.18,357.54,866.0,2210.55,1323.99,4015.75,0.04,0.5,0.3,0.2,1638.0,0.413561232876964,0.8,0.0025396825396825397,0.46901983630520694,54967.5,8416.29,0.9619047619047619,0.04
Indian,26215,Royal Corner,QSR,West Auckland,1.04,46.53,1575,168,7817.04,704,422,281,32757.12,19635.66,13074.93,0.255600685477257,0.415959274978377,0.31,16,4.72,1326.32,2567.43,604.04,362.08,2968.01,0.12,0.5,0.3,0.2,1638.0,0.32844003954436607,0.8,0.010158730158730159,0.5062910960912392,73284.75,6501.5599999999995,0.8933333333333333,0.12
Indian,25933,Royal Corner,Full-service,North Shore,1.03,40.29,1196,283,11402.07,456,274,183,18372.24,11039.46,7373.07,0.365806857531425,0.46437070867978,0.31,12,3.54,647.82,1936.33,-2575.38,-1547.48,604.29,0.31,0.5,0.3,0.2,1231.88,0.16982243378879502,0.8,0.010033444816053512,-1.0469111331450924,48186.840000000004,-1582.2400000000002,0.7633779264214047,0.31
Indian,26136,Bombay Grill,Full-service,North Shore,1.03,36.46,965,239,8713.94,363,218,145,13234.98,7948.28,5286.7,0.378225913411006,0.538635544292629,0.32,12,3.54,513.3,724.46,-3134.86,-1882.64,-73.77,0.33,0.5,0.3,0.2,993.95,0.08313854229636497,0.8,0.012435233160621761,-1.4517456636411172,35183.899999999994,-4366.81,0.7523316062176166,0.33
Indian,25855,Curry Cafe,Cafe,South Auckland,1.05,34.09,1151,95,3238.55,528,317,211,17999.52,10806.53,7192.99,0.247257538642734,0.43013094838243,0.31,3,0.89,187.79,1044.79,227.0,136.29,2132.75,0.09,0.5,0.3,0.2,1208.55,0.32261151297483603,0.8,0.0026064291920069507,-0.2647025102073334,39237.59,3540.83,0.9174630755864467,0.09
Indian,26341,Spice Kitchen,QSR,North Shore,1.03,39.46,1363,123,4853.58,620,372,248,24465.2,14679.12,9786.08,0.236265187393874,0.44987448786851,0.31,13,3.84,952.32,1523.35,94.44,56.67,2119.14,0.1,0.5,0.3,0.2,1403.89,0.31386032473761605,0.8,0.009537784299339692,-0.1417724714954119,53783.98,3793.6,0.9097578870139398,0.1
Indian,26382,Curry Eatery,Cafe,North Shore,1.03,33.31,485,40,1332.4,222,134,89,7394.82,4463.54,2964.59,0.251609610263258,0.42814964284189,0.3,9,2.66,236.74,426.69,149.68,90.35,712.64,0.09,0.5,0.3,0.2,499.55,0.32024074689485205,0.8,0.018556701030927835,-0.5817344726214958,16155.349999999999,1379.3600000000001,0.9175257731958765,0.09
Indian,26585,Curry Eatery,Full-service,West Auckland,1.04,37.19,724,149,5541.31,288,172,115,10710.72,6396.68,4276.85,0.35548200319754,0.474432263011113,0.28,3,0.89,102.35,942.5,-1177.26,-703.09,625.08,0.26,0.5,0.3,0.2,752.96,0.17008573379134706,0.8,0.004143646408839779,-0.8259037023244346,26925.559999999998,-312.77,0.7941988950276244,0.26
Indian,25495,Bombay Grill,QSR,CBD,0.99,35.13,1500,184,6463.92,658,395,263,23115.54,13876.35,9239.19,0.253726597707719,0.393319322844036,0.32,3,0.89,234.07,2281.47,761.75,457.28,3026.94,0.14,0.5,0.3,0.2,1485.0,0.3529540794482451,0.8,0.002,0.19583973052194042,52695.0,6527.4400000000005,0.8773333333333334,0.14
Indian,26021,Bombay Kitchen,Cafe,CBD,0.99,39.89,1474,121,4826.69,676,406,271,26965.64,16195.34,10810.19,0.217689578849822,0.424683736334555,0.32,7,2.07,560.97,1726.15,1014.63,609.38,3305.04,0.09,0.5,0.3,0.2,1459.26,0.357626684815623,0.8,0.0047489823609226595,0.3492107738526263,58797.86,6655.200000000001,0.917910447761194,0.09
Indian,26628,Curry Grill,QSR,North Shore,1.03,38.74,1300,96,3719.04,602,361,241,23321.48,13985.14,9336.34,0.216772768590599,0.414154488639906,0.3,14,4.13,995.33,1372.6,1610.88,965.99,2450.46,0.08,0.5,0.3,0.2,1339.0,0.369072742769495,0.8,0.010769230769230769,0.2748187622103205,50362.0,6399.93,0.926153846153846,0.08
Indian,26266,Royal Bistro,QSR,North Shore,1.03,40.33,674,61,2460.13,306,184,123,12340.98,7420.72,4960.59,0.215120532363653,0.359738411800936,0.29,3,0.89,109.47,1045.9,1667.77,1002.84,1999.48,0.1,0.5,0.3,0.2,694.22,0.42514105583541095,0.8,0.004451038575667656,0.20100020504138125,27182.420000000002,5715.99,0.9094955489614243,0.1
Indian,26469,Tandoori Bistro,Cafe,West Auckland,1.04,34.65,721,77,2668.05,322,193,129,11157.3,6687.45,4469.85,0.20615260142833,0.364671457675286,0.32,11,3.25,419.25,1145.06,1218.11,730.11,1499.1,0.12,0.5,0.3,0.2,749.84,0.429175940896384,0.8,0.015256588072122053,-0.10178107384356631,24982.65,4592.38,0.8932038834951456,0.12
Indian,26429,Curry House,Ghost Kitchen,West Auckland,1.04,41.83,894,50,2091.5,422,253,169,17652.26,10582.99,7069.27,0.275768244359642,0.201577129750513,0.28,8,2.36,398.84,1093.13,4283.4,2568.01,3295.95,0.06,0.5,0.3,0.2,929.76,0.522654625889845,0.8,0.008948545861297539,1.2173280719385557,37396.020000000004,11240.49,0.9440715883668904,0.06
Indian,26390,Spice Corner,QSR,West Auckland,1.04,40.26,765,81,3261.06,342,205,137,13768.92,8253.3,5515.62,0.222713766936213,0.396285373903811,0.32,15,4.43,606.91,1242.47,839.92,503.46,1494.55,0.12,0.5,0.3,0.2,795.6,0.38100085915997595,0.8,0.0196078431372549,-0.07993780683008173,30798.899999999998,4080.3999999999996,0.8941176470588236,0.12
Indian,25299,Tandoori Diner,QSR,South Auckland,1.05,40.89,1004,99,4048.11,452,272,181,18482.28,11122.08,7401.09,0.207066530697048,0.369789207098074,0.29,8,2.36,427.16,1712.93,2460.81,1480.84,2704.57,0.11,0.5,0.3,0.2,1054.2,0.423144262204878,0.8,0.00796812749003984,0.6728975820449651,41053.56,8359.15,0.901394422310757,0.11
Indian,26392,Curry Tavern,Full-service,North Shore,1.03,36.06,1655,287,10349.22,684,410,274,24665.04,14784.6,9880.44,0.369987202459015,0.495347937755287,0.28,17,5.02,1375.48,1393.68,-3584.7,-2148.72,-44.93,0.21,0.5,0.3,0.2,1704.65,0.13466485978569798,0.8,0.01027190332326284,-1.4470695426699345,59679.3,-4384.67,0.8265861027190332,0.21
Indian,26393,Bombay Cafe,Cafe,South Auckland,1.05,36.79,1378,169,6217.51,604,363,242,22221.16,13354.77,8903.18,0.245227572824806,0.426755411108024,0.28,3,0.89,215.38,2039.45,1066.99,641.26,2705.01,0.14,0.5,0.3,0.2,1446.9,0.32801701606717004,0.8,0.0021770682148040637,0.23013053272793463,50696.62,6452.71,0.8773584905660377,0.14
Indian,25505,Tandoori Cafe,Cafe,South Auckland,1.05,33.54,553,45,1509.3,254,152,102,8519.16,5098.08,3421.08,0.26561315715313,0.383903538808227,0.33,16,4.72,481.44,528.98,174.5,104.43,717.59,0.09,0.5,0.3,0.2,580.65,0.35048330403864303,0.8,0.028933092224231464,-0.5596034722796015,18547.62,1525.5,0.918625678119349,0.09
Indian,25788,Bombay Grill,QSR,North Shore,1.03,33.36,892,116,3869.76,388,233,155,12943.68,7772.88,5170.8,0.220360619928688,0.366872822563164,0.29,16,4.72,731.6,1597.31,1589.05,954.25,1402.73,0.15,0.5,0.3,0.2,918.76,0.41276655750814806,0.8,0.017937219730941704,0.0076268126072861885,29757.120000000003,5543.34,0.8699551569506726,0.15
Indian,25830,Bombay Tavern,Full-service,West Auckland,1.04,36.26,786,176,6381.76,305,183,122,11059.3,6635.58,4423.72,0.398135793290567,0.490069181914441,0.28,16,4.72,575.84,713.45,-1860.23,-1116.14,-81.29,0.29,0.5,0.3,0.2,817.44,0.11179502479499204,0.8,0.020356234096692113,-1.1370357698368476,28500.36,-2344.21,0.7760814249363867,0.29
Indian,25307,Tandoori Diner,QSR,CBD,0.99,37.74,1314,130,4906.2,592,355,237,22342.08,13397.7,8944.38,0.211934431362897,0.355948929814622,0.31,10,2.95,699.15,2120.05,2728.34,1636.08,3165.87,0.11,0.5,0.3,0.2,1300.86,0.43211663882248097,0.8,0.0076103500761035,0.7678802237054155,49590.36,9650.34,0.9010654490106544,0.11
Indian,25387,Curry Eatery,QSR,South Auckland,1.05,34.07,650,79,2691.53,286,171,114,9744.02,5825.97,3883.98,0.258222869858146,0.372453051176853,0.27,4,1.18,134.52,994.05,967.82,578.66,1299.93,0.14,0.5,0.3,0.2,682.5,0.36932407896500097,0.8,0.006153846153846154,-0.22171269841146118,22145.5,3840.46,0.8784615384615385,0.14
Indian,26480,Tandoori House,Full-service,CBD,0.99,35.53,1404,224,7958.72,590,354,236,20962.7,12577.62,8385.08,0.350804590468761,0.519909499539062,0.29,15,4.43,1045.48,1028.95,-3369.0,-2021.4,38.59,0.19,0.5,0.3,0.2,1389.96,0.12928590999217704,0.8,0.010683760683760684,-1.4279019181880228,49884.12,-4322.860000000001,0.8404558404558404,0.19
Indian,25956,Curry Kitchen,Ghost Kitchen,North Shore,1.03,43.78,687,32,1400.96,328,196,131,14359.84,8580.88,5735.18,0.294028268253896,0.297554703603964,0.32,15,4.43,580.33,572.18,1269.65,758.7,1762.02,0.05,0.5,0.3,0.2,707.61,0.40841702814214,0.8,0.021834061135371178,0.03335314672130043,30076.86,4362.549999999999,0.9534206695778749,0.05
Indian,26238,Tandoori Grill,Full-service,West Auckland,1.04,34.76,855,202,7021.52,326,196,131,11331.76,6812.96,4553.56,0.354687712131999,0.532977459742688,0.32,6,1.77,231.87,788.76,-2353.21,-1414.81,279.65,0.31,0.5,0.3,0.2,889.2,0.11233482812531304,0.8,0.007017543859649123,-1.1745119508945916,29719.8,-2699.61,0.7637426900584796,0.31
Indian,25068,Royal Bistro,Full-service,CBD,0.99,31.5,1811,326,10269.0,742,446,297,23373.0,14049.0,9355.5,0.374791724944953,0.466369308275171,0.29,4,1.18,350.46,1631.12,-3065.63,-1842.68,1135.56,0.22,0.5,0.3,0.2,1792.8899999999999,0.15883896677987597,0.8,0.0022087244616234127,-1.0626561841164668,57046.5,-2141.6300000000006,0.8199889563776919,0.22
Indian,25189,Spice Cafe,Ghost Kitchen,South Auckland,1.05,37.8,1432,41,1549.8,696,417,278,26308.8,15762.6,10508.4,0.252295297326054,0.309719776711427,0.33,8,2.36,656.08,678.79,2840.95,1702.12,3946.44,0.03,0.5,0.3,0.2,1503.6000000000001,0.43798492596251903,0.8,0.00558659217877095,0.6930664728295735,54129.6,9168.3,0.971368715083799,0.03
Indian,25312,Curry House,Cafe,CBD,0.99,41.94,1570,168,7045.92,701,421,280,29399.94,17656.74,11743.2,0.204454137217253,0.366188482311554,0.3,16,4.72,1321.6,3025.22,3803.1,2284.03,3720.43,0.12,0.5,0.3,0.2,1554.3,0.429357380471193,0.8,0.01019108280254777,1.505764059474698,65845.8,12832.78,0.8929936305732484,0.12
Indian,25556,Spice Cafe,Cafe,CBD,0.99,37.68,919,83,3127.44,418,251,167,15750.24,9457.68,6292.56,0.278962976634502,0.44875985973049,0.3,11,3.25,542.75,851.53,-436.64,-262.19,1170.57,0.1,0.5,0.3,0.2,909.81,0.2722771636350081,0.8,0.011969532100108813,-0.5651352016431423,34627.92,1323.27,0.90968443960827,0.1
Indian,25557,Bombay Corner,Full-service,North Shore,1.03,44.39,1425,369,16379.91,528,317,211,23437.92,14071.63,9366.29,0.374002317059785,0.462979784887284,0.3,3,0.89,187.79,2670.22,-3210.58,-1927.56,1339.08,0.35,0.5,0.3,0.2,1467.75,0.1630178980529311,0.8,0.002105263157894737,-0.9890720244804871,63255.75,-1128.8400000000001,0.7410526315789473,0.35
